start,end,length
52033,23275,79.00099999999999
23275,30913,200.98799999999997
30913,23275,200.98799999999997
23275,45620,165.68900000000002
45620,23275,165.68900000000002
23276,23277,79.444
23277,23276,79.444
23276,30914,200.804
30914,23276,200.804
23276,29902,180.812
29902,23276,180.812
23277,23278,79.207
23278,23277,79.207
23277,30915,200.64700000000002
30915,23277,200.64700000000002
23277,29903,219.356
29903,23277,219.356
23278,23279,79.387
23279,23278,79.387
23278,30916,200.25
30916,23278,200.25
23278,33050,200.905
33050,23278,200.905
23279,23280,78.59599999999999
23280,23279,78.59599999999999
23279,26106,200.80999999999997
26106,23279,200.80999999999997
23279,26105,205.202
26105,23279,205.202
23280,23312,20.543
23312,23280,20.543
23280,26173,54.695
26173,23280,54.695
23281,31561,81.026
31561,23281,81.026
23281,33314,78.959
33314,23281,78.959
23282,30680,58.038
30680,23282,58.038
23282,23311,18.399
23311,23282,18.399
23283,29125,76.081
29125,23283,76.081
23283,29124,76.069
29124,23283,76.069
23283,23284,190.779
23284,23283,190.779
23284,23285,231.21
23285,23284,231.21
23284,31557,80.58999999999999
31557,23284,80.58999999999999
23284,53099,76.5
23285,23286,235.554
23286,23285,235.554
23285,33313,79.076
33313,23285,79.076
23285,31558,79.169
31558,23285,79.169
23286,24622,78.956
24622,23286,78.956
23286,23287,160.27599999999998
23287,23286,160.27599999999998
23286,24621,79.047
24621,23286,79.047
23287,26994,90.125
26994,23287,90.125
23287,23288,245.246
23288,23287,245.246
23287,26995,80.122
26995,23287,80.122
23288,29418,79.01
29418,23288,79.01
23289,31559,82.671
31559,23289,82.671
23289,23290,200.066
23290,23289,200.066
23289,52182,104.354
52182,23289,104.354
23290,27325,78.941
27325,23290,78.941
23290,27324,80.522
27324,23290,80.522
23290,23291,189.053
23291,23290,189.053
23291,25300,79.063
25300,23291,79.063
23291,25299,80.64
25299,23291,80.64
23291,23292,158.62099999999998
23292,23291,158.62099999999998
23292,32768,177.542
32768,23292,177.542
23293,23294,27.25
23293,32857,141.553
32857,23293,141.553
23294,53888,33.259
53888,23294,33.259
23294,28590,76.658
28590,23294,76.658
23294,20846,147.012
23294,41883,106.422
23295,30863,75.994
30863,23295,75.994
23295,30862,151.69
30862,23295,151.69
23296,27789,77.773
27789,23296,77.773
23296,27788,81.975
27788,23296,81.975
23297,23664,79.493
23664,23297,79.493
23298,31560,81.904
23299,33309,76.551
33309,23299,76.551
23299,31551,75.685
31551,23299,75.685
23299,23300,61.5
23300,23299,61.5
23300,30441,75.808
30441,23300,75.808
23300,23301,181.15300000000002
23301,23300,181.15300000000002
23300,30442,76.275
30442,23300,76.275
23301,33310,78.387
33310,23301,78.387
23301,31552,78.94
31552,23301,78.94
23301,23302,193.47799999999998
23302,23301,193.47799999999998
23302,31555,55.282
31555,23302,55.282
23302,23310,20.6
23310,23302,20.6
23303,43251,516.623
23304,30435,86.218
23304,23305,49.949999999999996
23305,23304,49.949999999999996
23305,23307,149.792
23306,23307,110.311
23306,23305,150.829
23307,48332,38.127
23308,23309,91.722
23309,23308,91.722
23308,48496,90.84299999999999
48496,23308,90.84299999999999
23309,32679,79.212
32679,23309,79.212
23310,33311,58.727
33311,23310,58.727
23310,23311,310.461
23311,23310,310.461
23311,30679,62.291
30679,23311,62.291
23312,26174,76.248
26174,23312,76.248
23312,23313,105.45
23313,23312,105.45
23313,30511,76.875
30511,23313,76.875
23313,30510,75.216
30510,23313,75.216
23314,23492,79.305
23492,23314,79.305
23314,23315,196.994
23315,23314,196.994
23314,26825,154.009
26825,23314,154.009
23315,26341,79.8
26341,23315,79.8
23316,26337,79.616
26337,23316,79.616
23317,20069,79.505
23317,23318,188.569
23318,23317,188.569
23318,23938,79.423
23938,23318,79.423
23319,23320,66.758
23320,23319,66.758
23319,20071,114.292
23320,23321,87.226
23321,23320,87.226
23321,23322,67.023
23322,23321,67.023
23321,52873,184.182
52873,23321,184.182
23322,23323,79.19
23323,23322,79.19
23322,25553,179.666
25553,23322,179.666
23323,55104,65.79
55104,23323,65.79
23323,26325,180.038
26325,23323,180.038
23324,26326,179.685
26326,23324,179.685
23325,23326,38.097
23326,23325,38.097
23326,26328,79.63999999999999
26328,23326,79.63999999999999
23327,26329,79.591
26329,23327,79.591
23328,23329,78.902
23329,23328,78.902
23328,26313,100.32300000000001
26313,23328,100.32300000000001
23329,23330,78.315
23330,23329,78.315
23329,26314,105.179
26314,23329,105.179
23330,23331,78.997
23331,23330,78.997
23330,26315,110.847
26315,23330,110.847
23331,26316,116.208
26316,23331,116.208
23332,54013,158.244
54013,23332,158.244
23332,26317,91.411
26317,23332,91.411
23333,42016,210.90999999999997
42016,23333,210.90999999999997
23333,23334,85.38000000000001
23334,23333,85.38000000000001
23333,24451,47.128
24451,23333,47.128
23334,23335,62.092
23335,23334,62.092
23335,42015,269.86299999999994
23335,23336,79.572
23336,23335,79.572
23336,28622,207.94199999999998
23336,23337,78.767
23337,23336,78.767
23337,27897,327.72200000000004
23337,23338,79.132
23338,23337,79.132
23338,28623,207.39900000000003
23338,23339,79.879
23339,23338,79.879
23339,30349,384.762
23339,23340,79.29899999999999
23340,23339,79.29899999999999
23340,24385,207.559
23340,23341,78.448
23341,23340,78.448
23341,23342,79.596
23342,23341,79.596
23341,28625,207.21499999999997
28625,23341,207.21499999999997
23341,24485,321.69599999999997
24485,23341,321.69599999999997
23342,23343,79.1
23343,23342,79.1
23342,24486,323.39
23343,23344,79.284
23344,23343,79.284
23343,28628,206.788
23344,23345,79.065
23345,23344,79.065
23344,24488,322.81300000000005
23345,23346,78.254
23346,23345,78.254
23345,28630,205.861
23346,23347,79.028
23347,23346,79.028
23346,24490,323.046
23347,23348,79.307
23348,23347,79.307
23347,23422,207.225
23348,23349,79.92299999999999
23349,23348,79.92299999999999
23348,24491,322.253
23349,50215,78.439
50215,23349,78.439
23349,26962,207.312
23350,49328,24.572
49328,23350,24.572
23350,52440,77.78
52440,23350,77.78
23350,28634,196.124
28634,23350,196.124
23351,41586,208.71699999999998
23352,24647,84.306
24647,23352,84.306
23352,27891,126.90899999999999
27891,23352,126.90899999999999
23352,33158,100.49
33158,23352,100.49
23353,20092,131.705
23353,23354,159.356
23354,23353,159.356
23354,23355,92.576
23355,23354,92.576
23354,28652,246.94899999999998
28652,23354,246.94899999999998
23355,24450,81.793
24450,23355,81.793
23355,23356,191.053
23356,23355,191.053
23356,23357,68.012
23357,23356,68.012
23356,26304,181.10000000000002
26304,23356,181.10000000000002
23357,23358,80.487
23358,23357,80.487
23357,26305,182.394
26305,23357,182.394
23357,26932,186.298
26932,23357,186.298
23358,23359,81.075
23359,23358,81.075
23358,26306,184.92999999999998
26306,23358,184.92999999999998
23358,27187,185.155
27187,23358,185.155
23359,23360,80.764
23360,23359,80.764
23359,25719,187.468
25719,23359,187.468
23359,25718,184.313
25718,23359,184.313
23360,23361,80.925
23361,23360,80.925
23360,26307,189.319
26307,23360,189.319
23360,27188,182.923
27188,23360,182.923
23361,26308,192.115
26308,23361,192.115
23361,23362,79.695
23362,23361,79.695
23362,26309,193.514
26309,23362,193.514
23362,23363,78.952
23363,23362,78.952
23363,26310,195.406
26310,23363,195.406
23364,26311,198.584
26311,23364,198.584
23364,23365,81.866
23365,23364,81.866
23365,24447,111.215
24447,23365,111.215
23366,51695,52.836
51695,23366,52.836
23366,26336,131.385
23367,50123,15.084
50123,23367,15.084
23368,48631,36.854
48631,23368,36.854
23368,51693,118.545
51693,23368,118.545
23368,23369,627.717
23369,23368,627.717
23369,41837,205.12499999999997
41837,23369,205.12499999999997
23369,41836,269.553
41836,23369,269.553
23370,22457,132.996
23370,30356,65.513
23371,54469,11.174
54469,23371,11.174
23372,54468,11.441
54468,23372,11.441
23372,23371,112.463
23372,25427,152.069
25427,23372,152.069
23373,28966,73.43299999999999
28966,23373,73.43299999999999
23374,28967,72.796
28967,23374,72.796
23374,23373,280.658
23375,28968,80.622
23375,23374,89.802
23376,21357,27.284
23377,27712,71.086
27712,23377,71.086
23377,23378,187.07
23378,23377,187.07
23377,23376,110.28099999999999
23378,23379,196.99
23379,23378,196.99
23378,28965,85.174
23379,23380,97.42200000000001
23380,23379,97.42200000000001
23379,23947,86.797
23947,23379,86.797
23380,23381,153.563
23381,23380,153.563
23380,28970,87.69099999999999
28970,23380,87.69099999999999
23381,23382,74.972
23382,23381,74.972
23381,28971,87.152
28971,23381,87.152
23382,23383,79.509
23383,23382,79.509
23382,32954,188.62399999999997
32954,23382,188.62399999999997
23383,29657,191.38700000000003
29657,23383,191.38700000000003
23384,31524,119.113
31524,23384,119.113
23385,23384,184.403
23385,23396,51.578
23396,23385,51.578
23385,28497,74.001
28497,23385,74.001
23386,23387,266.349
23386,49593,107.63
49593,23386,107.63
23387,25656,112.219
25656,23387,112.219
23387,23388,277.34000000000003
23388,23389,268.70799999999997
23388,49596,113.545
49596,23388,113.545
23389,23390,137.775
23389,25657,114.759
25657,23389,114.759
23390,25658,114.32900000000001
25658,23390,114.32900000000001
23390,21251,176.245
23391,42018,167.248
23391,21123,75.572
23392,33645,58.504999999999995
33645,23392,58.504999999999995
23393,23408,14.2
23408,23393,14.2
23393,23392,184.888
23394,53746,63.32099999999999
53746,23394,63.32099999999999
23394,26466,60.540000000000006
23395,33565,43.997
33565,23395,43.997
23395,23409,25.399
23409,23395,25.399
23396,28619,75.17999999999999
28619,23396,75.17999999999999
23397,25576,78.898
23397,19917,134.48399999999998
23398,26475,79.275
26475,23398,79.275
23398,23397,114.72
23399,23398,310.54999999999995
23399,29758,78.90899999999999
29758,23399,78.90899999999999
23400,23399,81.625
23400,21109,79.28199999999998
23401,22188,200.95799999999997
23401,33184,76.86000000000001
33184,23401,76.86000000000001
23402,23401,201.30399999999997
23402,33566,76.85399999999998
33566,23402,76.85399999999998
23403,20826,158.782
23403,28932,78.987
28932,23403,78.987
23404,23403,141.315
23405,21115,79.489
23406,23405,75.39500000000001
23407,43920,27.142
23408,27025,64.491
27025,23408,64.491
23409,23410,184.996
23410,23409,184.996
23411,42436,167.241
23411,51412,267.467
51412,23411,267.467
23412,54222,35.38
54222,23412,35.38
23412,45945,279.85299999999995
45945,23412,279.85299999999995
23412,23413,38.056
23413,23412,38.056
23413,45956,29.667
45956,23413,29.667
23413,42435,84.99999999999999
42435,23413,84.99999999999999
23414,45956,8.172
45956,23414,8.172
23414,45957,105.449
45957,23414,105.449
23415,23416,72.915
23416,23415,72.915
23415,42444,129.12
23415,28369,71.678
28369,23415,71.678
23416,23417,72.63
23417,23416,72.63
23416,42443,128.524
42443,23416,128.524
23417,23418,66.752
23418,23417,66.752
23417,29984,127.739
29984,23417,127.739
23418,42442,128.649
42442,23418,128.649
23418,28371,72.74
28371,23418,72.74
23419,48945,61.589
48945,23419,61.589
23419,27311,104.774
27311,23419,104.774
23420,28609,132.631
28609,23420,132.631
23421,23347,323.435
23421,24491,78.96
24491,23421,78.96
23421,24490,79.017
24490,23421,79.017
23422,19920,111.773
23422,28632,80.19999999999999
28632,23422,80.19999999999999
23422,28631,78.642
28631,23422,78.642
23423,23424,162.284
23423,26488,78.907
26488,23423,78.907
23423,26487,79.732
26487,23423,79.732
23424,23425,145.676
23424,31869,94.308
23425,22203,297.39
23425,29770,79.589
29770,23425,79.589
23425,29769,78.125
29769,23425,78.125
23426,30073,90.541
30073,23426,90.541
23426,53859,87.82499999999999
53859,23426,87.82499999999999
23427,18908,172.747
23428,49553,44.67
49553,23428,44.67
23428,25552,123.35300000000001
25552,23428,123.35300000000001
23430,23431,314.955
23430,47955,70.809
23431,21168,185.034
23431,30074,78.816
23432,31250,93.95
31250,23432,93.95
23432,23433,115.36
23432,30076,96.529
30076,23432,96.529
23433,23434,207.39700000000002
23433,27042,79.572
27042,23433,79.572
23433,27041,79.24000000000001
27041,23433,79.24000000000001
23434,23435,207.47899999999998
23434,29394,79.58900000000001
29394,23434,79.58900000000001
23434,29393,79.055
29393,23434,79.055
23435,22362,238.43499999999997
23435,31868,79.857
31868,23435,79.857
23435,30077,79.06200000000001
30077,23435,79.06200000000001
23436,25876,81.741
25876,23436,81.741
23436,25875,81.36
25875,23436,81.36
23436,23437,275.935
23437,23436,275.935
23437,31865,81.957
31865,23437,81.957
23437,30079,82.194
30079,23437,82.194
23438,30080,83.214
23438,23437,126.797
23439,30081,82.47999999999999
30081,23439,82.47999999999999
23439,31866,81.30000000000001
31866,23439,81.30000000000001
23439,23438,141.585
23440,23439,277.00699999999995
23440,28695,82.393
28695,23440,82.393
23440,28696,81.241
28696,23440,81.241
23441,23442,130.54199999999997
23441,28974,76.238
28974,23441,76.238
23441,23486,28.384
23486,23441,28.384
23442,23654,75.982
23443,23444,177.08299999999997
23443,30276,75.85
23444,28977,76.177
28977,23444,76.177
23444,23482,163.404
23444,30277,77.649
30277,23444,77.649
23445,28981,79.073
28981,23445,79.073
23445,23446,218.75400000000002
23446,23445,218.75400000000002
23445,49218,65.469
49218,23445,65.469
23446,23447,201.349
23447,23446,201.349
23446,49217,87.77300000000001
49217,23446,87.77300000000001
23446,28982,79.434
28982,23446,79.434
23447,51243,193.79099999999997
51243,23447,193.79099999999997
23447,26141,80.374
26141,23447,80.374
23447,26140,78.26800000000001
26140,23447,78.26800000000001
23448,28983,90.08
28983,23448,90.08
23448,32035,76.177
32035,23448,76.177
23448,51250,127.579
51250,23448,127.579
23448,49214,224.342
49214,23448,224.342
23449,51072,11.485
51072,23449,11.485
23449,23450,184.374
23450,23449,184.374
23449,26082,77.827
23450,23451,150.639
23451,23450,150.639
23450,30286,75.925
30286,23450,75.925
23450,28999,76.009
28999,23450,76.009
23451,23452,78.883
23452,23451,78.883
23451,26571,78.135
26571,23451,78.135
23452,27452,308.88399999999996
27452,23452,308.88399999999996
23452,27451,80.553
27451,23452,80.553
23453,23454,79.226
23454,23453,79.226
23453,25490,157.97299999999998
25490,23453,157.97299999999998
23454,29001,78.661
29001,23454,78.661
23454,30646,158.21200000000002
30646,23454,158.21200000000002
23455,23456,89.17500000000001
23456,23455,89.17500000000001
23455,24580,99.24799999999999
24580,23455,99.24799999999999
23456,23524,47.78
23524,23456,47.78
23456,23525,66.088
23525,23456,66.088
23457,30278,75.501
23458,28993,75.845
23458,23457,152.885
23459,24549,75.684
24549,23459,75.684
23459,24548,76.172
24548,23459,76.172
23459,23458,204.392
23460,29478,75.907
29478,23460,75.907
23460,28994,76.18
28994,23460,76.18
23460,23459,204.64800000000002
23461,28430,76.187
28430,23461,76.187
23461,28429,76.097
28429,23461,76.097
23461,23460,158.663
23462,29597,76.037
29597,23462,76.037
23462,28995,76.374
28995,23462,76.374
23462,23461,99.632
23463,30280,77.442
30280,23463,77.442
23463,28996,76.652
28996,23463,76.652
23463,23462,221.57100000000003
23464,27614,76.502
27614,23464,76.502
23464,22037,165.676
23464,27613,77.231
27613,23464,77.231
23465,29331,157.296
23466,24317,79.492
24317,23466,79.492
23466,24316,142.149
24316,23466,142.149
23467,25907,79.488
25907,23467,79.488
23467,25908,68.124
25908,23467,68.124
23467,29004,278.659
29004,23467,278.659
23467,48529,51.738
48529,23467,51.738
23468,23469,101.088
23469,23468,101.088
23469,53756,169.977
53756,23469,169.977
23469,53748,79.34
53748,23469,79.34
23469,53750,79.125
53750,23469,79.125
23470,30287,79.172
30287,23470,79.172
23470,29000,78.944
